country,year,iso_code,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,
Lesotho,1934,LSO,0.000016800,0.000013400,0.000033100,0.000002870,
Lesotho,1935,LSO,0.000017500,0.000014100,0.000034600,0.000002940,
Lesotho,1936,LSO,0.000018200,0.000014900,0.000036100,0.000003020,
Lesotho,1937,LSO,0.000019000,0.000015700,0.000037700,0.000003090,
Lesotho,1938,LSO,0.000019800,0.000016500,0.000039400,0.000003160,
Lesotho,1939,LSO,0.000020500,0.000017300,0.000041100,0.000003230,
Lesotho,1940,LSO,0.000021400,0.000018000,0.000042700,0.000003300,
Lesotho,1941,LSO,0.000022200,0.000018700,0.000044200,0.000003370,
Lesotho,1942,LSO,0.000022900,0.000019300,0.000045700,0.000003460,
Lesotho,1943,LSO,0.000023700,0.000019900,0.000047200,0.000003570,
Lesotho,1944,LSO,0.000024500,0.000020400,0.000048600,0.000003710,
Lesotho,1945,LSO,0.000025200,0.000020900,0.000050100,0.000003880,
Lesotho,1946,LSO,0.000026000,0.000021500,0.000051500,0.000004070,
Lesotho,1947,LSO,0.000026700,0.000022000,0.000052900,0.000004290,
Lesotho,1948,LSO,0.000027400,0.000022400,0.000054400,0.000004540,
Lesotho,1949,LSO,0.000028100,0.000022900,0.000055800,0.000004800,
Lesotho,1950,LSO,0.000028800,0.000023400,0.000057300,0.000005060,
Lesotho,1951,LSO,0.000029400,0.000023900,0.000058700,0.000005320,
Lesotho,1952,LSO,0.000030100,0.000024500,0.000060100,0.000005580,
Lesotho,1953,LSO,0.000030700,0.000025100,0.000061600,0.000005830,
Lesotho,1954,LSO,0.000031200,0.000025600,0.000063000,0.000006070,
Lesotho,1955,LSO,0.000031800,0.000026300,0.000064400,0.000006300,
Lesotho,1956,LSO,0.000032300,0.000027000,0.000065800,0.000006520,
Lesotho,1957,LSO,0.000032800,0.000027700,0.000067200,0.000006730,
Lesotho,1958,LSO,0.000033300,0.000028400,0.000068600,0.000006920,
Lesotho,1959,LSO,0.000033700,0.000029200,0.000070100,0.000007120,
Lesotho,1960,LSO,0.000034100,0.000030000,0.000071500,0.000007310,
Lesotho,1961,LSO,0.000034700,0.000030500,0.000072700,0.000007530,
Lesotho,1962,LSO,0.000035300,0.000030800,0.000073900,0.000007760,
Lesotho,1963,LSO,0.000035900,0.000031100,0.000074900,0.000007980,
Lesotho,1964,LSO,0.000036300,0.000031200,0.000075700,0.000008190,
Lesotho,1965,LSO,0.000037000,0.000031300,0.000076700,0.000008430,
Lesotho,1966,LSO,0.000037400,0.000031400,0.000077500,0.000008650,
Lesotho,1967,LSO,0.000038100,0.000031700,0.000078600,0.000008890,
Lesotho,1968,LSO,0.000038700,0.000031900,0.000079700,0.000009130,
Lesotho,1969,LSO,0.000039400,0.000032200,0.000081000,0.000009390,
Lesotho,1970,LSO,0.000040500,0.000032400,0.000082500,0.000009680,
Lesotho,1971,LSO,0.000041400,0.000032600,0.000083900,0.000009960,
Lesotho,1972,LSO,0.000042200,0.000032800,0.000085200,0.000010200,
Lesotho,1973,LSO,0.000043000,0.000033000,0.000086400,0.000010500,
Lesotho,1974,LSO,0.000043800,0.000033400,0.000088000,0.000010800,
Lesotho,1975,LSO,0.000044700,0.000033800,0.000089500,0.000011100,
Lesotho,1976,LSO,0.000045500,0.000033800,0.000090600,0.000011300,
Lesotho,1977,LSO,0.000046200,0.000033700,0.000091400,0.000011600,
Lesotho,1978,LSO,0.000046800,0.000033800,0.000092400,0.000011800,
Lesotho,1979,LSO,0.000047500,0.000033800,0.000093400,0.000012100,
Lesotho,1980,LSO,0.000048300,0.000033800,0.000094500,0.000012400,
Lesotho,1981,LSO,0.000049100,0.000033700,0.000095500,0.000012700,
Lesotho,1982,LSO,0.000049800,0.000033600,0.000096400,0.000013000,
Lesotho,1983,LSO,0.000050500,0.000033700,0.000097500,0.000013200,
Lesotho,1984,LSO,0.000051300,0.000033900,0.000098700,0.000013500,
Lesotho,1985,LSO,0.000051900,0.000033900,0.000099600,0.000013800,
Lesotho,1986,LSO,0.000052900,0.000034400,0.000101374,0.000014100,
Lesotho,1987,LSO,0.000053900,0.000034900,0.000103238,0.000014500,
Lesotho,1988,LSO,0.000054900,0.000035100,0.000104796,0.000014800,
Lesotho,1989,LSO,0.000055600,0.000035400,0.000106125,0.000015100,
Lesotho,1990,LSO,0.000056100,0.000036200,0.000107779,0.000015400,
Lesotho,1991,LSO,0.000056800,0.000037300,0.000109801,0.000015700,
Lesotho,1992,LSO,0.000057800,0.000038100,0.000111922,0.000016000,
Lesotho,1993,LSO,0.000058700,0.000039000,0.000113994,0.000016300,
Lesotho,1994,LSO,0.000059500,0.000039700,0.000115872,0.000016600,
Lesotho,1995,LSO,0.000060200,0.000040500,0.000117681,0.000016900,
Lesotho,1996,LSO,0.000060900,0.000041500,0.000119579,0.000017200,
Lesotho,1997,LSO,0.000061900,0.000042400,0.000121764,0.000017500,
Lesotho,1998,LSO,0.000062600,0.000043300,0.000123672,0.000017800,
Lesotho,1999,LSO,0.000064000,0.000044300,0.000126426,0.000018200,
Lesotho,2000,LSO,0.000065200,0.000045300,0.000128950,0.000018500,
Lesotho,2001,LSO,0.000066300,0.000046000,0.000131092,0.000018900,
Lesotho,2002,LSO,0.000067000,0.000047200,0.000133404,0.000019200,
Lesotho,2003,LSO,0.000068000,0.000048800,0.000136282,0.000019500,
Lesotho,2004,LSO,0.000068800,0.000050400,0.000139027,0.000019800,
Lesotho,2005,LSO,0.000069900,0.000051500,0.000141497,0.000020200,
Lesotho,2006,LSO,0.000070700,0.000053400,0.000144658,0.000020500,
Lesotho,2007,LSO,0.000071400,0.000055400,0.000147583,0.000020800,
Lesotho,2008,LSO,0.000072000,0.000056900,0.000150013,0.000021200,
Lesotho,2009,LSO,0.000072800,0.000058100,0.000152354,0.000021500,
Lesotho,2010,LSO,0.000073400,0.000059100,0.000154388,0.000021800,
Lesotho,2011,LSO,0.000074100,0.000060100,0.000156400,0.000022200,
Lesotho,2012,LSO,0.000074600,0.000060900,0.000157957,0.000022500,
Lesotho,2013,LSO,0.000074900,0.000062100,0.000159809,0.000022800,
Lesotho,2014,LSO,0.000075300,0.000062800,0.000161180,0.000023100,
Lesotho,2015,LSO,0.000075700,0.000065500,0.000164528,0.000023400,
Lesotho,2016,LSO,0.000076000,0.000068600,0.000168259,0.000023600,
Lesotho,2017,LSO,0.000076500,0.000071500,0.000171911,0.000024000,
Lesotho,2018,LSO,0.000076900,0.000073500,0.000174696,0.000024200,
Lesotho,2019,LSO,0.000076500,0.000075600,0.000176529,0.000024500,
Lesotho,2020,LSO,0.000075700,0.000077500,0.000177945,0.000024700,
Lesotho,2021,LSO,0.000075200,0.000079900,0.000180051,0.000024900,
Lesotho,2022,LSO,0.000075000,0.000082000,0.000182139,0.000025200,
Lesotho,2023,LSO,0.000074500,0.000084000,0.000183919,0.000025400,
Lesotho,2024,LSO,0.000074100,0.000086000,0.000185706,0.000025600,
Liberia,1850,LBR,,,,,
Liberia,1851,LBR,0.000000025,0.000003970,0.000004000,0.000000005,
Liberia,1852,LBR,0.000000056,0.000008610,0.000008680,0.000000010,
Liberia,1853,LBR,0.000000092,0.000013600,0.000013700,0.000000014,
Liberia,1854,LBR,0.000000133,0.000018900,0.000019000,0.000000019,
Liberia,1855,LBR,0.000000180,0.000024100,0.000024300,0.000000024,
Liberia,1856,LBR,0.000000232,0.000029600,0.000029800,0.000000029,
Liberia,1857,LBR,0.000000291,0.000035300,0.000035700,0.000000035,
Liberia,1858,LBR,0.000000356,0.000041200,0.000041500,0.000000040,
Liberia,1859,LBR,0.000000427,0.000047000,0.000047400,0.000000045,
Liberia,1860,LBR,0.000000506,0.000050300,0.000050900,0.000000050,
Liberia,1861,LBR,0.000000591,0.000052900,0.000053500,0.000000056,
Liberia,1862,LBR,0.000000684,0.000054900,0.000055700,0.000000061,
Liberia,1863,LBR,0.000001020,0.000056800,0.000057800,0.000000066,
Liberia,1864,LBR,0.000001360,0.000058300,0.000059800,0.000000071,
Liberia,1865,LBR,0.000001710,0.000059900,0.000061700,0.000000077,
Liberia,1866,LBR,0.000002070,0.000061400,0.000063600,0.000000082,
Liberia,1867,LBR,0.000002440,0.000062800,0.000065400,0.000000087,
Liberia,1868,LBR,0.000002850,0.000064100,0.000067000,0.000000093,
Liberia,1869,LBR,0.000003260,0.000065500,0.000068800,0.000000098,
Liberia,1870,LBR,0.000003660,0.000066700,0.000070500,0.000000103,
Liberia,1871,LBR,0.000004070,0.000067900,0.000072100,0.000000109,
Liberia,1872,LBR,0.000004480,0.000069000,0.000073600,0.000000115,
Liberia,1873,LBR,0.000004890,0.000070200,0.000075200,0.000000121,
Liberia,1874,LBR,0.000005290,0.000071200,0.000076600,0.000000127,
Liberia,1875,LBR,0.000005700,0.000072200,0.000078000,0.000000133,
Liberia,1876,LBR,0.000006120,0.000073200,0.000079400,0.000000140,
Liberia,1877,LBR,0.000006550,0.000074400,0.000081100,0.000000148,
Liberia,1878,LBR,0.000007000,0.000075500,0.000082600,0.000000155,
Liberia,1879,LBR,0.000007470,0.000076500,0.000084200,0.000000163,
Liberia,1880,LBR,0.000007950,0.000078100,0.000086200,0.000000171,
Liberia,1881,LBR,0.000008430,0.000079200,0.000087800,0.000000180,
Liberia,1882,LBR,0.000008910,0.000080300,0.000089400,0.000000188,
Liberia,1883,LBR,0.000009160,0.000081300,0.000090600,0.000000196,
Liberia,1884,LBR,0.000009410,0.000082200,0.000091900,0.000000204,
Liberia,1885,LBR,0.000009670,0.000083400,0.000093300,0.000000213,
Liberia,1886,LBR,0.000009940,0.000084400,0.000094600,0.000000221,
Liberia,1887,LBR,0.000010200,0.000085400,0.000095900,0.000000230,
Liberia,1888,LBR,0.000010500,0.000086600,0.000097400,0.000000238,
Liberia,1889,LBR,0.000010800,0.000087700,0.000098700,0.000000247,
Liberia,1890,LBR,0.000011100,0.000088700,0.000100081,0.000000256,
Liberia,1891,LBR,0.000011500,0.000089600,0.000101353,0.000000265,
Liberia,1892,LBR,0.000011900,0.000090900,0.000103035,0.000000274,
Liberia,1893,LBR,0.000012300,0.000092100,0.000104710,0.000000284,
Liberia,1894,LBR,0.000012700,0.000093300,0.000106356,0.000000293,
Liberia,1895,LBR,0.000013200,0.000094400,0.000107921,0.000000303,
Liberia,1896,LBR,0.000013700,0.000095500,0.000109471,0.000000313,
Liberia,1897,LBR,0.000014200,0.000096500,0.000111014,0.000000323,
Liberia,1898,LBR,0.000014700,0.000097600,0.000112605,0.000000333,
Liberia,1899,LBR,0.000015100,0.000098600,0.000114075,0.000000343,
Liberia,1900,LBR,0.000015500,0.000100040,0.000115892,0.000000353,
Liberia,1901,LBR,0.000015900,0.000101662,0.000117921,0.000000364,
Liberia,1902,LBR,0.000016300,0.000103213,0.000119874,0.000000375,
Liberia,1903,LBR,0.000016700,0.000105057,0.000122115,0.000000385,
Liberia,1904,LBR,0.000017100,0.000107346,0.000124796,0.000000396,
Liberia,1905,LBR,0.000017400,0.000109484,0.000127303,0.000000408,
Liberia,1906,LBR,0.000017700,0.000111228,0.000129392,0.000000419,
Liberia,1907,LBR,0.000018100,0.000113214,0.000131698,0.000000431,
Liberia,1908,LBR,0.000018300,0.000115121,0.000133900,0.000000442,
Liberia,1909,LBR,0.000018600,0.000117126,0.000136172,0.000000454,
Liberia,1910,LBR,0.000018800,0.000119143,0.000138429,0.000000467,
Liberia,1911,LBR,0.000019000,0.000121390,0.000140894,0.000000479,
Liberia,1912,LBR,0.000019200,0.000123618,0.000143318,0.000000492,
Liberia,1913,LBR,0.000019400,0.000125747,0.000145619,0.000000505,
Liberia,1914,LBR,0.000019500,0.000127845,0.000147864,0.000000519,
Liberia,1915,LBR,0.000019600,0.000129951,0.000150090,0.000000534,
Liberia,1916,LBR,0.000019700,0.000132104,0.000152336,0.000000549,
Liberia,1917,LBR,0.000019700,0.000134236,0.000154531,0.000000565,
Liberia,1918,LBR,0.000019800,0.000136363,0.000156741,0.000000581,
Liberia,1919,LBR,0.000019900,0.000138338,0.000158819,0.000000598,
Liberia,1920,LBR,0.000020000,0.000140746,0.000161349,0.000000616,
Liberia,1921,LBR,0.000020100,0.000143919,0.000164650,0.000000634,
Liberia,1922,LBR,0.000020200,0.000147272,0.000168133,0.000000653,
Liberia,1923,LBR,0.000020300,0.000150455,0.000171451,0.000000672,
Liberia,1924,LBR,0.000020400,0.000153748,0.000174881,0.000000692,
Liberia,1925,LBR,0.000020600,0.000157642,0.000178915,0.000000713,
Liberia,1926,LBR,0.000020700,0.000161502,0.000182917,0.000000734,
Liberia,1927,LBR,0.000020800,0.000165207,0.000186767,0.000000756,
Liberia,1928,LBR,0.000020900,0.000169170,0.000190876,0.000000779,
Liberia,1929,LBR,0.000021100,0.000172715,0.000194568,0.000000802,
Liberia,1930,LBR,0.000021200,0.000176053,0.000198053,0.000000824,
Liberia,1931,LBR,0.000021300,0.000180851,0.000202992,0.000000847,
Liberia,1932,LBR,0.000021400,0.000184488,0.000206764,0.000000870,
Liberia,1933,LBR,0.000021500,0.000188725,0.000211129,0.000000893,
Liberia,1934,LBR,0.000021600,0.000192769,0.000215294,0.000000916,
Liberia,1935,LBR,0.000021700,0.000196459,0.000219096,0.000000938,
Liberia,1936,LBR,0.000021800,0.000200486,0.000223231,0.000000960,
Liberia,1937,LBR,0.000021900,0.000204838,0.000227685,0.000000982,
Liberia,1938,LBR,0.000021900,0.000209080,0.000232025,0.000001000,
Liberia,1939,LBR,0.000022000,0.000213006,0.000236042,0.000001030,
Liberia,1940,LBR,0.000022100,0.000219493,0.000242615,0.000001050,
Liberia,1941,LBR,0.000022100,0.000230669,0.000253881,0.000001070,
Liberia,1942,LBR,0.000022200,0.000243942,0.000267250,0.000001100,
Liberia,1943,LBR,0.000022300,0.000257250,0.000280663,0.000001130,
Liberia,1944,LBR,0.000022400,0.000271231,0.000294759,0.000001180,
Liberia,1945,LBR,0.000022400,0.000286478,0.000310115,0.000001230,
Liberia,1946,LBR,0.000022500,0.000300810,0.000324551,0.000001290,
Liberia,1947,LBR,0.000022500,0.000315908,0.000339745,0.000001350,
Liberia,1948,LBR,0.000022500,0.000330439,0.000354376,0.000001430,
Liberia,1949,LBR,0.000022500,0.000345794,0.000369829,0.000001510,
Liberia,1950,LBR,0.000022500,0.000357191,0.000381322,0.000001590,
Liberia,1951,LBR,0.000022600,0.000366416,0.000390640,0.000001670,
Liberia,1952,LBR,0.000022600,0.000373563,0.000397876,0.000001750,
Liberia,1953,LBR,0.000022600,0.000379963,0.000404363,0.000001820,
Liberia,1954,LBR,0.000022600,0.000386095,0.000410580,0.000001900,
Liberia,1955,LBR,0.000022600,0.000391640,0.000416207,0.000001970,
Liberia,1956,LBR,0.000022600,0.000396531,0.000421177,0.000002030,
Liberia,1957,LBR,0.000022600,0.000401102,0.000425823,0.000002100,
Liberia,1958,LBR,0.000022600,0.000405011,0.000429805,0.000002160,
Liberia,1959,LBR,0.000022600,0.000408440,0.000433306,0.000002220,
Liberia,1960,LBR,0.000022700,0.000411527,0.000436466,0.000002280,
Liberia,1961,LBR,0.000022600,0.000414060,0.000439049,0.000002340,
Liberia,1962,LBR,0.000022600,0.000416538,0.000441578,0.000002410,
Liberia,1963,LBR,0.000022600,0.000418844,0.000443951,0.000002480,
Liberia,1964,LBR,0.000022600,0.000420814,0.000445993,0.000002550,
Liberia,1965,LBR,0.000022600,0.000422707,0.000447967,0.000002630,
Liberia,1966,LBR,0.000022600,0.000424812,0.000450068,0.000002700,
Liberia,1967,LBR,0.000022500,0.000426530,0.000451792,0.000002780,
Liberia,1968,LBR,0.000022400,0.000428666,0.000453938,0.000002860,
Liberia,1969,LBR,0.000022400,0.000430723,0.000456011,0.000002940,
Liberia,1970,LBR,0.000022400,0.000432772,0.000458170,0.000003030,
Liberia,1971,LBR,0.000022400,0.000434866,0.000460410,0.000003120,
Liberia,1972,LBR,0.000022500,0.000437249,0.000462977,0.000003220,
Liberia,1973,LBR,0.000022700,0.000439760,0.000465733,0.000003320,
Liberia,1974,LBR,0.000022700,0.000442287,0.000468412,0.000003410,
Liberia,1975,LBR,0.000022800,0.000444595,0.000470890,0.000003510,
Liberia,1976,LBR,0.000022900,0.000447324,0.000473805,0.000003610,
Liberia,1977,LBR,0.000023200,0.000449979,0.000476913,0.000003740,
Liberia,1978,LBR,0.000023500,0.000452614,0.000479964,0.000003850,
Liberia,1979,LBR,0.000023900,0.000455484,0.000483357,0.000003970,
Liberia,1980,LBR,0.000024400,0.000458394,0.000486892,0.000004100,
Liberia,1981,LBR,0.000024800,0.000461488,0.000490538,0.000004220,
Liberia,1982,LBR,0.000025400,0.000463888,0.000493598,0.000004360,
Liberia,1983,LBR,0.000025800,0.000466121,0.000496412,0.000004490,
Liberia,1984,LBR,0.000026300,0.000468680,0.000499590,0.000004630,
Liberia,1985,LBR,0.000026800,0.000471579,0.000503132,0.000004760,
Liberia,1986,LBR,0.000027600,0.000474461,0.000506951,0.000004900,
Liberia,1987,LBR,0.000028400,0.000477585,0.000511061,0.000005050,
Liberia,1988,LBR,0.000029400,0.000480606,0.000515240,0.000005190,
Liberia,1989,LBR,0.000030500,0.000482755,0.000518618,0.000005340,
Liberia,1990,LBR,0.000031800,0.000485687,0.000523010,0.000005480,
Liberia,1991,LBR,0.000033100,0.000489162,0.000527808,0.000005600,
Liberia,1992,LBR,0.000034100,0.000493503,0.000533283,0.000005710,
Liberia,1993,LBR,0.000034900,0.000497659,0.000538340,0.000005810,
Liberia,1994,LBR,0.000035700,0.000502411,0.000543980,0.000005920,
Liberia,1995,LBR,0.000036500,0.000507076,0.000549558,0.000006030,
Liberia,1996,LBR,0.000037300,0.000512135,0.000555613,0.000006140,
Liberia,1997,LBR,0.000038200,0.000517763,0.000562226,0.000006250,
Liberia,1998,LBR,0.000039400,0.000524343,0.000570065,0.000006370,
Liberia,1999,LBR,0.000040800,0.000532865,0.000580122,0.000006490,
Liberia,2000,LBR,0.000042300,0.000541168,0.000590139,0.000006620,
Liberia,2001,LBR,0.000044000,0.000549512,0.000600265,0.000006750,
Liberia,2002,LBR,0.000045700,0.000558110,0.000610671,0.000006890,
Liberia,2003,LBR,0.000047500,0.000568011,0.000622535,0.000007030,
Liberia,2004,LBR,0.000049400,0.000577951,0.000634516,0.000007180,
Liberia,2005,LBR,0.000051400,0.000587624,0.000646363,0.000007330,
Liberia,2006,LBR,0.000053700,0.000597131,0.000658305,0.000007500,
Liberia,2007,LBR,0.000055800,0.000606699,0.000670156,0.000007670,
Liberia,2008,LBR,0.000057900,0.000616033,0.000681782,0.000007850,
Liberia,2009,LBR,0.000060400,0.000627150,0.000695661,0.000008110,
Liberia,2010,LBR,0.000062500,0.000638466,0.000709274,0.000008310,
Liberia,2011,LBR,0.000064800,0.000650808,0.000724086,0.000008520,
Liberia,2012,LBR,0.000067300,0.000663173,0.000739170,0.000008730,
Liberia,2013,LBR,0.000070000,0.000675721,0.000754642,0.000008940,
Liberia,2014,LBR,0.000072900,0.000688605,0.000770723,0.000009180,
Liberia,2015,LBR,0.000076000,0.000699974,0.000785434,0.000009460,
Liberia,2016,LBR,0.000078900,0.000711561,0.000800141,0.000009680,
Liberia,2017,LBR,0.000081600,0.000723458,0.000814935,0.000009910,
Liberia,2018,LBR,0.000084100,0.000734173,0.000828366,0.000010100,
Liberia,2019,LBR,0.000086500,0.000743936,0.000840796,0.000010400,
Liberia,2020,LBR,0.000088700,0.000753376,0.000852688,0.000010600,
Liberia,2021,LBR,0.000090900,0.000762306,0.000864050,0.000010800,
Liberia,2022,LBR,0.000093200,0.000771729,0.000875980,0.000011100,
Liberia,2023,LBR,0.000095400,0.000781385,0.000888078,0.000011300,
Liberia,2024,LBR,0.000097500,0.000791037,0.000900115,0.000011500,
Libya,1850,LBY,,,,,
Libya,1851,LBY,0.000000046,-0.000000003,0.000000062,0.000000019,
Libya,1852,LBY,0.000000092,-0.000000006,0.000000125,0.000000039,
Libya,1853,LBY,0.000000138,-0.000000008,0.000000188,0.000000059,
Libya,1854,LBY,0.000000184,-0.000000010,0.000000253,0.000000079,
Libya,1855,LBY,0.000000230,-0.000000012,0.000000318,0.000000100,
Libya,1856,LBY,0.000000276,-0.000000014,0.000000383,0.000000121,
Libya,1857,LBY,0.000000322,-0.000000015,0.000000448,0.000000142,
Libya,1858,LBY,0.000000368,-0.000000018,0.000000513,0.000000163,
Libya,1859,LBY,0.000000414,-0.000000022,0.000000576,0.000000184,
Libya,1860,LBY,0.000000460,-0.000000028,0.000000638,0.000000206,
Libya,1861,LBY,0.000000507,-0.000000036,0.000000699,0.000000227,
Libya,1862,LBY,0.000000555,-0.000000045,0.000000759,0.000000249,
Libya,1863,LBY,0.000000603,-0.000000056,0.000000818,0.000000271,
Libya,1864,LBY,0.000000652,-0.000000068,0.000000877,0.000000293,
Libya,1865,LBY,0.000000702,-0.000000082,0.000000935,0.000000314,
Libya,1866,LBY,0.000000753,-0.000000097,0.000000992,0.000000336,
Libya,1867,LBY,0.000000804,-0.000000114,0.000001050,0.000000359,
Libya,1868,LBY,0.000000856,-0.000000133,0.000001100,0.000000381,
Libya,1869,LBY,0.000000909,-0.000000153,0.000001160,0.000000403,
Libya,1870,LBY,0.000000963,-0.000000174,0.000001210,0.000000425,
Libya,1871,LBY,0.000001020,-0.000000195,0.000001270,0.000000448,
Libya,1872,LBY,0.000001070,-0.000000217,0.000001330,0.000000471,
Libya,1873,LBY,0.000001130,-0.000000240,0.000001380,0.000000495,
Libya,1874,LBY,0.000001190,-0.000000265,0.000001440,0.000000521,
Libya,1875,LBY,0.000001240,-0.000000291,0.000001500,0.000000547,
Libya,1876,LBY,0.000001300,-0.000000318,0.000001560,0.000000575,
Libya,1877,LBY,0.000001360,-0.000000347,0.000001620,0.000000604,
Libya,1878,LBY,0.000001420,-0.000000378,0.000001680,0.000000635,
Libya,1879,LBY,0.000001480,-0.000000410,0.000001740,0.000000666,
Libya,1880,LBY,0.000001540,-0.000000425,0.000001810,0.000000697,
Libya,1881,LBY,0.000001600,-0.000000432,0.000001900,0.000000729,
Libya,1882,LBY,0.000001660,-0.000000437,0.000001990,0.000000762,
Libya,1883,LBY,0.000001730,-0.000000442,0.000002080,0.000000794,
Libya,1884,LBY,0.000001790,-0.000000447,0.000002170,0.000000827,
Libya,1885,LBY,0.000001850,-0.000000453,0.000002260,0.000000860,
Libya,1886,LBY,0.000001910,-0.000000461,0.000002340,0.000000893,
Libya,1887,LBY,0.000001970,-0.000000470,0.000002430,0.000000927,
Libya,1888,LBY,0.000002040,-0.000000482,0.000002520,0.000000960,
Libya,1889,LBY,0.000002100,-0.000000495,0.000002600,0.000000994,
Libya,1890,LBY,0.000002160,-0.000000468,0.000002720,0.000001030,
Libya,1891,LBY,0.000002230,-0.000000424,0.000002870,0.000001060,
Libya,1892,LBY,0.000002310,-0.000000371,0.000003040,0.000001100,
Libya,1893,LBY,0.000002400,-0.000000315,0.000003220,0.000001140,
Libya,1894,LBY,0.000002490,-0.000000259,0.000003400,0.000001170,
Libya,1895,LBY,0.000002590,-0.000000204,0.000003590,0.000001210,
Libya,1896,LBY,0.000002700,-0.000000152,0.000003790,0.000001250,
Libya,1897,LBY,0.000002820,-0.000000101,0.000004000,0.000001280,
Libya,1898,LBY,0.000002940,-0.000000054,0.000004210,0.000001320,
Libya,1899,LBY,0.000003070,-0.000000010,0.000004420,0.000001360,
Libya,1900,LBY,0.000003210,-0.000000014,0.000004600,0.000001400,
Libya,1901,LBY,0.000003360,-0.000000044,0.000004750,0.000001440,
Libya,1902,LBY,0.000003500,-0.000000091,0.000004890,0.000001480,
Libya,1903,LBY,0.000003650,-0.000000150,0.000005010,0.000001520,
Libya,1904,LBY,0.000003800,-0.000000219,0.000005130,0.000001560,
Libya,1905,LBY,0.000003950,-0.000000299,0.000005240,0.000001600,
Libya,1906,LBY,0.000004100,-0.000000390,0.000005350,0.000001640,
Libya,1907,LBY,0.000004250,-0.000000491,0.000005450,0.000001680,
Libya,1908,LBY,0.000004410,-0.000000602,0.000005540,0.000001720,
Libya,1909,LBY,0.000004570,-0.000000722,0.000005620,0.000001770,
Libya,1910,LBY,0.000004730,-0.000000877,0.000005670,0.000001810,
Libya,1911,LBY,0.000004890,-0.000001050,0.000005690,0.000001860,
Libya,1912,LBY,0.000005030,-0.000001240,0.000005690,0.000001900,
Libya,1913,LBY,0.000005170,-0.000001440,0.000005680,0.000001950,
Libya,1914,LBY,0.000005310,-0.000001650,0.000005650,0.000002000,
Libya,1915,LBY,0.000005430,-0.000001870,0.000005610,0.000002050,
Libya,1916,LBY,0.000005560,-0.000002100,0.000005560,0.000002100,
Libya,1917,LBY,0.000005670,-0.000002340,0.000005500,0.000002160,
Libya,1918,LBY,0.000005790,-0.000002580,0.000005420,0.000002220,
Libya,1919,LBY,0.000005890,-0.000002830,0.000005330,0.000002280,
Libya,1920,LBY,0.000005990,-0.000003090,0.000005240,0.000002340,
Libya,1921,LBY,0.000006090,-0.000003360,0.000005130,0.000002400,
Libya,1922,LBY,0.000006200,-0.000003640,0.000005020,0.000002460,
Libya,1923,LBY,0.000006300,-0.000003920,0.000004900,0.000002530,
Libya,1924,LBY,0.000006400,-0.000004210,0.000004780,0.000002600,
Libya,1925,LBY,0.000006500,-0.000004510,0.000004650,0.000002670,
Libya,1926,LBY,0.000006600,-0.000004820,0.000004520,0.000002740,
Libya,1927,LBY,0.000006700,-0.000005140,0.000004380,0.000002810,
Libya,1928,LBY,0.000006800,-0.000005460,0.000004230,0.000002890,
Libya,1929,LBY,0.000006900,-0.000005790,0.000004080,0.000002970,
Libya,1930,LBY,0.000007000,-0.000005960,0.000004080,0.000003040,
Libya,1931,LBY,0.000007130,-0.000006080,0.000004170,0.000003120,
Libya,1932,LBY,0.000007280,-0.000006160,0.000004320,0.000003200,
Libya,1933,LBY,0.000007440,-0.000006230,0.000004490,0.000003270,
Libya,1934,LBY,0.000007630,-0.000006300,0.000004690,0.000003350,
Libya,1935,LBY,0.000007840,-0.000006370,0.000004900,0.000003420,
Libya,1936,LBY,0.000008090,-0.000006440,0.000005150,0.000003500,
Libya,1937,LBY,0.000008380,-0.000006520,0.000005430,0.000003570,
Libya,1938,LBY,0.000008720,-0.000006610,0.000005750,0.000003640,
Libya,1939,LBY,0.000009090,-0.000006700,0.000006100,0.000003710,
Libya,1940,LBY,0.000009510,-0.000006780,0.000006520,0.000003790,
Libya,1941,LBY,0.000009970,-0.000006850,0.000006980,0.000003870,
Libya,1942,LBY,0.000010500,-0.000006930,0.000007500,0.000003960,
Libya,1943,LBY,0.000011000,-0.000007010,0.000008070,0.000004070,
Libya,1944,LBY,0.000011600,-0.000007090,0.000008700,0.000004200,
Libya,1945,LBY,0.000012200,-0.000007190,0.000009390,0.000004360,
Libya,1946,LBY,0.000012900,-0.000007310,0.000010100,0.000004550,
Libya,1947,LBY,0.000013600,-0.000007440,0.000010900,0.000004760,
Libya,1948,LBY,0.000014400,-0.000007570,0.000011800,0.000004990,
Libya,1949,LBY,0.000015200,-0.000007700,0.000012700,0.000005230,
Libya,1950,LBY,0.000029000,-0.000007860,0.000026600,0.000005480,
Libya,1951,LBY,0.000044900,-0.000007910,0.000042800,0.000005730,
Libya,1952,LBY,0.000059800,-0.000007940,0.000057800,0.000005980,
Libya,1953,LBY,0.000081200,-0.000007900,0.000079500,0.000006210,
Libya,1954,LBY,0.000102669,-0.000007830,0.000101276,0.000006440,
Libya,1955,LBY,0.000123468,-0.000007740,0.000122390,0.000006660,
Libya,1956,LBY,0.000144191,-0.000007670,0.000143385,0.000006870,
Libya,1957,LBY,0.000163643,-0.000007620,0.000163086,0.000007060,
Libya,1958,LBY,0.000184106,-0.000007570,0.000183789,0.000007250,
